Name,Address,Tel,Fax,Email,URL,OB
"Servicio di Telecomunicación di Aruba 
(SETAR)","Seroe Blanco Hendrikstraat, 20-22 ORANJESTAD",+297 583 0950,+297 583 2977,,,
