Name,Address,Tel,Fax,Email,URL,OB
Iceland Post Ltd (IP),,,,,,663
Iceland Telecom Ltd (IT),,,,,,663
Post and Telecom Iceland Ltd,,,,,,631
Telecom Iceland Ltd (Landssími Íslands hf.),,,,,,653
