Country or area/ISO code,Company Code,Contact
Company Name/Address,(carrier code),
Cook Islands / COK,,
Telecom Cook Islands Ltd.,TCI,
PO Box 106,,Tel +682 29470
RAROTONGA,,Fax +682 20990
,,E-mail
