METADATA,,,,,,,,,
2-039-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,4415,Frankfurt,hallo.tel Deutschland GmbH
2-121-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5064,Düsseldorf,Carrier 1 International GmbH
2-121-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5065,Frankfurt,Carrier 1 International GmbH
2-121-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5066,München,Verizon Deutschland GmbH
2-121-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5067,Frankfurt,Comistel s.r.o.
2-121-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5068,Frankfurt,DIDWW Ireland Limited
2-121-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5069,Eschborn,Vodafone GmbH
2-121-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5070,Düsseldorf,Vintage Wireless Networks
2-121-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5071,Frankfurt,iBasis
2-122-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5072,Bielefeld,Telekom Deutschland GmbH
2-122-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5073,Frankfurt,P.T.I. GmbH
2-122-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5074,Frankfurt,Mobilcom Cityline GmbH
2-122-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5075,Frankfurt,Capital City Service Ltd
2-122-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5076,Hamburg,Versatel West GmbH
2-122-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5077,Hamburg,Versatel West GmbH
2-122-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5078,Frankfurt,NEXT-ID GmbH
2-122-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5079,Frankfurt,Verscom LLC
2-123-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5080,Düsseldorf,mobilcom-debitel GmbH
2-123-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5081,Frankfurt,European Telecommunication Holding AG
2-123-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5082,Frankfurt,Rovex Management s.r.o
2-123-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5083,Frankfurt,interactive digital media GmbH
2-123-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5084,Frankfurt,AVS international s.r.o.
2-123-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5085,Düsseldorf,Ventelo GmbH
2-123-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5086,Wuppertal,Versatel West GmbH
2-123-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5087,Frankfurt,T-Mobile Deutschland GmbH
2-124-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5088,Frankfurt,Viocast Solutions Inc.
2-124-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5089,Düsseldorf,Telekom Deutschland GmbH
2-124-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5090,Düsseldorf,Telekom Deutschland GmbH
2-124-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5091,Düsseldorf,Telekom Deutschland GmbH
2-124-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5092,Düsseldorf,Telekom Deutschland GmbH
2-124-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5093,Düsseldorf,Telekom Deutschland GmbH
2-124-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5094,Düsseldorf,Telekom Deutschland GmbH
2-124-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5095,Düsseldorf,Telekom Deutschland GmbH
2-125-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5096,Frankfurt,Mega Satellitenfernsehen GmbH
2-125-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5097,Frankfurt,Colt Telecom GmbH
2-125-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5098,Berlin,Telekom Deutschland GmbH
2-125-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5099,Frankfurt,Emir Telecom Ltd
2-125-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5100,Frankfurt,interactive digital media GmbH
2-125-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5101,Frankfurt,Merkur Telecomservices GmbH
2-125-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5103,Frankfurt,Level 3 Communications GmbH
2-126-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5104,Hamburg,Telekom Deutschland GmbH
2-126-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5105,Frankfurt,EAD Telecom S.R.L.
2-126-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5106,Hamburg,Telekom Deutschland GmbH
2-126-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5107,München,Telekom Deutschland GmbH
2-126-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5108,Köln,Telekom Deutschland GmbH
2-126-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5109,Stuttgart,Telekom Deutschland GmbH
2-126-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5110,Hamburg,Telekom Deutschland GmbH
2-126-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5111,Frankfurt,Alliance Telecom Ltd
2-127-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5112,Frankfurt,Express Teleservice Corp.
2-127-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5113,Düsseldorf,Orange Business Germany GmbH
2-127-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5114,Bamberg,Telekom Deutschland GmbH
2-127-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5115,Essen,Versatel West GmbH
2-127-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5116,Frankfurt,European Telco Exchange AG
2-127-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5117,Frankfurt,Closed Joint Stock Company TransTeleCom
2-127-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5118,Frankfurt,Telekom Deutschland GmbH
2-127-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5119,Frankfurt,Callax Telecom Services GmbH
2-128-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5120,Frankfurt,Telekom Deutschland GmbH
2-128-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5121,Frankfurt,Telekom Deutschland GmbH
2-128-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5122,Frankfurt,Telekom Deutschland GmbH
2-128-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5123,Frankfurt,Telekom Deutschland GmbH
2-128-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5124,Frankfurt,Telekom Deutschland GmbH
2-128-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5125,Frankfurt,Telekom Deutschland GmbH
2-128-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5126,Frankfurt,Switchover AG
2-128-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5127,Frankfurt,Cobalt Networks Ltd
2-129-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5128,Nürnberg,Telefónica o2 Germany GmbH & Co. KG
2-129-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5129,Frankfurt,AmEurotel GmbH
2-129-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5130,Stuttgart,Telekom Deutschland GmbH
2-129-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5131,Wendlingen,Versatel Süd GmbH
2-129-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5132,Stuttgart,Versatel Süd GmbH
2-129-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5133,Frankfurt,SAMA S.A.L
2-129-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5134,Frankfurt,net-mobile AG
2-129-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5135,Frankfurt,IPXP Europe s.r.o.
2-130-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5136,München,Telekom Deutschland GmbH
2-130-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5137,Frankfurt,PrasMosCom s.r.o.
2-130-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5138,Frankfurt,Awitel Inc.
2-130-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5139,Frankfurt,Archway Srl
2-130-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5140,Frankfurt,Telekom Deutschland GmbH
2-130-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5141,Frankfurt,Telekom Deutschland GmbH
2-130-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5142,Frankfurt,Telekom Deutschland GmbH
2-130-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5143,Frankfurt,Telekom Deutschland GmbH
2-131-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5144,Berlin,Kabel Deutschland Vertrieb und Service GmbH & Co.KG
2-131-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5145,Düsseldorf,Callax Telecom Services GmbH
2-131-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5146,Nürnberg,Deutsche Telekom AG
2-131-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5147,Nürnberg,Deutsche Telekom AG
2-131-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5148,Nürnberg,Telekom Deutschland GmbH
2-131-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5149,Nürnberg,Telekom Deutschland GmbH
2-131-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5150,Nürnberg,Telekom Deutschland GmbH
2-131-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5151,Nürnberg,Telekom Deutschland GmbH
2-222-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5872,Frankfurt,Teleworld International Ltd
2-222-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5873,Ratingen,Vodafone Enterprise Germany GmbH
2-222-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5874,Frankfurt,Vasudev Global Limited
2-222-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5875,Essen,E-Plus Mobilfunk GmbH & Co. KG
2-222-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5876,Berlin,01051 GmbH
2-222-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5877,Frankfurt,OneTel Telecommunication GmbH
2-222-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5878,ITP1_FRANKFURT_KDG,Kabel Deutschland Vertrieb und Service GmbH & Co.KG
2-222-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5879,Berlin,DB Netz Aktiengesellschaft
2-225-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5896,Frankfurt,BT (Germany) GmbH & Co. oHG
2-225-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5897,Hannover,E-Plus Mobilfunk GmbH & Co. KG
2-225-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5898,Frankfurt,BT (Germany) GmbH & Co. oHG
2-225-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5899,Frankfurt,Xtec Communication Ltd.
2-225-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5900,Berlin,Kabel Deutschland Vertrieb und Service GmbH & Co.KG
2-225-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5901,Düsseldorf,Multiconnect GmbH
2-225-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5902,München,Multiconnect GmbH
2-225-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5903,Frankfurt,01051 Telecom GmbH
2-226-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5904,Frankfurt,Dentel Netzwerk Telefonie GmbH
2-226-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5905,Düsseldorf,BT (Germany) GmbH & Co. oHG
2-226-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5906,Frankfurt,BT (Germany) GmbH & Co. oHG
2-226-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5907,Hamburg,Telefónica Germany GmbH & Co. OHG
2-226-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5908,Frankfurt,freenet Cityline GmbH
2-226-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5909,Düsseldorf,freenet Cityline GmbH
2-226-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5910,Ratingen,Vodafone GmbH
2-226-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,5911,Frankfurt,Novy Telecom s.r.o.
2-242-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6032,München,Telekom Deutschland GmbH
2-242-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6033,Frankfurt,IPVOIP s.r.o.
2-242-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6034,Hamburg,freenet Cityline GmbH
2-242-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6035,ITP2_BERLIN_KDG,Kabel Deutschland Vertrieb und Service GmbH & Co.KG
2-242-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6036,Frankfurt,Ventelo GmbH
2-242-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6037,Frankfurt,Ventelo GmbH
2-242-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6038,SSTPFRAAC,"Telefónica International Wholesale Services, S.L."
2-242-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6039,Frankfurt,China Mobile International (UK) Limited
2-243-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6040,Dortmund,Versatel West GmbH
2-243-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6041,Frankfurt,Level 3 Communications GmbH
2-243-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6042,Frankfurt,TelDaFax Telecom GmbH
2-243-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6043,Frankfurt,Colt Telecom GmbH
2-243-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6044,Düsseldorf,Colt Telecom GmbH
2-243-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6045,Frankfurt,Verizon Deutschland GmbH
2-243-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6046,Frankfurt,Stellford Ltd.
2-243-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6047,Frankfurt,Caspian Telecommunication Ltd.
2-244-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6048,Stuttgart,Versatel Süd GmbH
2-244-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6049,Düsseldorf,argon Networks UG
2-244-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6050,Düsseldorf,Vodafone GmbH
2-244-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6051,Frankfurt,Tropolys Service GmbH
2-244-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6052,Frankfurt,Interoute Germany GmbH
2-244-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6053,Frankfurt,NGC Next Generation Communications GmbH
2-244-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6054,Frankfurt,OSS Cronford Ltd.
2-244-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6055,Frankfurt,01066 GmbH
2-245-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6056,Düsseldorf,BT (Germany) GmbH & Co. oHG
2-245-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6057,München,BT (Germany) GmbH & Co. oHG
2-245-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6058,München,T-Systems Enterprise Services GmbH
2-245-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6059,Düsseldorf,Kinnevik Telecommunications International SA
2-245-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6060,Frankfurt,Golden Telecom Limited
2-245-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6061,Frankfurt,Ventelo GmbH
2-245-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6062,Wuerzburg,EMnify GmbH
2-245-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6063,Flensburg,Versatel Nord GmbH
2-246-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6064,Frankfurt,Telefónica Germany GmbH & Co. OHG
2-246-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6065,Köln,Telefónica Germany GmbH & Co. OHG
2-246-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6066,Düsseldorf,Vodafone GmbH
2-246-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6067,Eschborn,Vodafone GmbH
2-246-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6068,Hamburg,Telefónica Germany GmbH & Co. OHG
2-246-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6069,Frankfurt,PGmedia Telecom GmbH
2-246-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6070,Frankfurt,EMnify GmbH
2-246-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6071,Karlsruhe,Versatel Süd GmbH
2-247-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6072,Hamburg,Xtend new media Holding GmbH
2-247-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6073,Frankfurt,Sinergia Telecom
2-247-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6074,Frankfurt,Interoute Germany GmbH
2-247-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6075,Frankfurt,DTC Telecom s.r.o.
2-247-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6076,Berlin,NEXT-ID GmbH
2-247-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6077,51-418-1627,MMD Smart Ltd.
2-247-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6078,Frankfurt,Net Communications Ventures Ltd.
2-247-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6079,Mannheim,Ventelo GmbH
2-248-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6080,Frankfurt,BT (Germany) GmbH & Co. oHG
2-248-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6081,Frankfurt,"emTex Gesellschaft für neue Medien, Telefon- und Audiotex- Dienstleistungen mbH"
2-248-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6082,Frankfurt,Carrier1 AG
2-248-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6083,Aachen,NetAachen GmbH
2-248-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6085,Düsseldorf,Star Communications GmbH
2-248-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6086,AlpTelco-Archway-02,AlpTelco e.K.
2-248-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6087,Berlin,T-Systems International GmbH
2-249-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6088,Hilden,Verizon Deutschland GmbH
2-249-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6089,Frankfurt,Kinnevik Telecommunications International SA
2-249-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6090,51-418-1627,Softnet Trading PTE. LTD.
2-249-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6091,Frankfurt,Quiston Limited
2-249-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6092,Frankfurt,CIS Voip Inc.
2-249-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6093,Frankfurt,Ecotel Communication AG
2-249-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6094,Saarbrücken,VSE Net GmbH
2-249-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6095,Frankfurt,mobilcom-debitel GmbH
2-250-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6096,Frankfurt,SIA Zigma Telecom
2-250-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6097,Frankfurt,Hansa Telecom SIA
2-250-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6098,Völklingen,VSE Net GmbH
2-250-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6099,Frankfurt,InterXion Telecom BV
2-250-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6100,Düsseldorf,Carrier1 AG
2-250-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6101,Frankfurt,Apelby GmbH
2-250-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6102,Frankfurt,BUNGATEL PTE Ltd.
2-250-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6103,Stuttgart,mobilcom-debitel GmbH
2-251-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6104,Hamburg,mobilcom-debitel GmbH
2-251-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6105,Düsseldorf,Vodafone GmbH
2-251-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6106,Offenbach,Vodafone GmbH
2-251-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6107,Frankfurt,Vodafone GmbH
2-251-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6108,Hannover,Vodafone GmbH
2-251-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6109,Duesseldorf,net-mobile AG
2-251-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6111,Düsseldorf,Ventelo GmbH
2-252-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6112,Frankfurt,First Communication GmbH
2-252-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6113,Frankfurt,VR Telecom SL
2-252-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6114,Essen,Ventelo GmbH
2-252-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6115,Hannover,Ventelo GmbH
2-252-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6116,Leinfelden-Echterdingen,Ventelo GmbH
2-252-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6117,Frankfurt,Nobel LTA.
2-252-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6118,Frankfurt,"emTex Gesellschaft für neue Medien, Telefon- und Audiotex- Dienstleistungen mbH"
2-252-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,6119,Stuttgart,Kabel Baden-Würtemberg GmbH & Co. KG
3-243-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8088,Flensburg,mr. net services GmbH & Co. KG
3-243-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8089,Frankfurt,BerMosCom GmbH
3-243-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8090,Frankfurt,SKY Telekom AG
3-243-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8091,Frankfurt,Apelby GmbH
3-243-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8092,Frankfurt,Animatele Inc.
3-243-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8093,Hamburg,Telefónica Germany GmbH & Co. OHG
3-243-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8094,Frankfurt,OblCom SWISS AG
3-243-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8095,Frankfurt,Smilous GmbH
3-252-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8160,Frankfurt,World Telecoms Network Ltd.
3-252-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8161,Gütersloh,Telefónica Germany GmbH & Co. OHG
3-252-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8162,Taucha,envia.tel GmbH
3-252-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8163,Frankfurt,ITXC Corp.
3-252-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8164,Frankfurt,010040 GmbH
3-252-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8166,Frankfurt,Televeiling International BV
3-252-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8167,Stuttgart,Kabel Baden-Würtemberg GmbH & Co. KG
3-254-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8176,Saarbrücken,VSE Net GmbH
3-254-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8177,Frankfurt,Amet Ltd
3-254-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8178,Frankfurt,mr. net services GmbH & Co. KG
3-254-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8179,Bielefeld,Versatel West GmbH
3-254-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8181,Göppingen,Telekom Deutschland GmbH
3-254-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8182,Düsseldorf,Vintage Wireless Networks
3-255-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8184,Düsseldorf,BT (Germany) GmbH & Co. oHG
3-255-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8185,Neubrandenburg,Telegate AG
3-255-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8186,Rostock,Telegate AG
3-255-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8188,Frankfurt,Teleworld International Ltd.
3-255-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8189,Frankfurt,3U Holding AG
3-255-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,8190,Frankfurt,Televeiling International BV
4-244-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10144,Frankfurt,Camelot Telecom Ltd.
4-244-2,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10146,Frankfurt,MTBC Telecom Ltd
4-244-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10147,Frankfurt,GlobalCarrier Telecom GmbH
4-244-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10148,Dortmund,TYNTEC GmbH
4-244-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10149,Hannover,Vistream GmbH
4-244-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10150,Frankfurt,Synterra UK Limited
4-244-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10151,Frankfurt,Digital Alliance Consortium
4-246-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10160,Frankfurt,TVI Connect BV
4-246-1,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10161,Frankfurt,01029 Telecom GmbH
4-246-3,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10163,Frankfurt,European Telecommunications Holding E.T.H. Aktiengesellschaft
4-246-4,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10164,Frankfurt,TVI Connect BV
4-246-5,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10165,Frankfurt,01057 Protel GmbH
4-246-6,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10166,Frankfurt,01059 GmbH
4-246-7,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,10167,Frankfurt,Voice2Voice Carrier Services Ltd.
5-240-0,Germany,Allemagne,Alemania,Германия,德国,ألمانيا,12160,Frankfurt,Excel Ltd.
