1a,1b,2,3,4a,4b,4c
1000,ERMITA MANILA Globe-Mackay Cable and Radio (GMCR) 669 United Nations Avenue,+63 2 521 72 25,3/2,0700-2200,0700-1900,"No service on Sunday. Holidays, opening hours: 0700-1900"
