Country or area/ISO code,Company Code,Contact
Company Name/Address,(carrier code),
Solomon Islands / SLB,,
Solomon Telekom Company Ltd.,STC,"Peter Johnson, Manager Eng."
PO Box 148,,Tel +677 30494
HONIARA,,Fax +677 30697
,,E-mail
